meter_name,monthly_consumption,month,date
SỞ DẦU 17,16399.7,2025-04,2025-04-30T00:00:00
SỞ DẦU 17,17247.6,2025-05,2025-05-31T00:00:00
SỞ DẦU 17,17237.7,2025-06,2025-06-30T00:00:00
SỞ DẦU 17,17337.0,2025-07,2025-07-31T00:00:00
SỞ DẦU 17,17059.0,2025-08,2025-08-31T00:00:00
SỞ DẦU 18,10673.8,2025-01,2025-01-31T00:00:00
SỞ DẦU 18,9089.3,2025-02,2025-02-28T00:00:00
SỞ DẦU 18,10552.0,2025-03,2025-03-31T00:00:00
SỞ DẦU 18,10864.7,2025-04,2025-04-30T00:00:00
SỞ DẦU 18,12122.2,2025-05,2025-05-31T00:00:00
SỞ DẦU 18,11823.5,2025-06,2025-06-30T00:00:00
SỞ DẦU 18,11823.2,2025-07,2025-07-31T00:00:00
SỞ DẦU 18,11951.1,2025-08,2025-08-31T00:00:00
SỞ DẦU 2,15181.6,2025-01,2025-01-31T00:00:00
SỞ DẦU 2,12520.5,2025-02,2025-02-28T00:00:00
SỞ DẦU 2,14699.6,2025-03,2025-03-31T00:00:00
SỞ DẦU 2,14713.0,2025-04,2025-04-30T00:00:00
SỞ DẦU 2,15976.1,2025-05,2025-05-31T00:00:00
SỞ DẦU 2,15778.9,2025-06,2025-06-30T00:00:00
SỞ DẦU 2,16386.8,2025-07,2025-07-31T00:00:00
SỞ DẦU 2,15979.4,2025-08,2025-08-31T00:00:00
SỞ DẦU 3,971.5,2025-01,2025-01-31T00:00:00
SỞ DẦU 3,1121.1,2025-02,2025-02-28T00:00:00
SỞ DẦU 3,1386.6,2025-03,2025-03-31T00:00:00
SỞ DẦU 3,2765.1,2025-04,2025-04-30T00:00:00
SỞ DẦU 3,1985.7,2025-05,2025-05-31T00:00:00
SỞ DẦU 3,2692.7,2025-06,2025-06-30T00:00:00
SỞ DẦU 3,2469.8,2025-07,2025-07-31T00:00:00
SỞ DẦU 3,2318.6,2025-08,2025-08-31T00:00:00
SỞ DẦU 4,9109.0,2025-01,2025-01-31T00:00:00
SỞ DẦU 4,7348.1,2025-02,2025-02-28T00:00:00
SỞ DẦU 4,8250.7,2025-03,2025-03-31T00:00:00
SỞ DẦU 4,8242.4,2025-04,2025-04-30T00:00:00
SỞ DẦU 4,8592.7,2025-05,2025-05-31T00:00:00
SỞ DẦU 4,8940.9,2025-06,2025-06-30T00:00:00
SỞ DẦU 4,8011.1,2025-07,2025-07-31T00:00:00
SỞ DẦU 4,9758.7,2025-08,2025-08-31T00:00:00
SỞ DẦU 5,12360.4,2025-01,2025-01-31T00:00:00
SỞ DẦU 5,10762.3,2025-02,2025-02-28T00:00:00
SỞ DẦU 5,13064.7,2025-03,2025-03-31T00:00:00
SỞ DẦU 5,13318.4,2025-04,2025-04-30T00:00:00
SỞ DẦU 5,13739.2,2025-05,2025-05-31T00:00:00
SỞ DẦU 5,12772.3,2025-06,2025-06-30T00:00:00
SỞ DẦU 5,12552.6,2025-07,2025-07-31T00:00:00
SỞ DẦU 5,12884.2,2025-08,2025-08-31T00:00:00
SỞ DẦU 6,7610.2,2025-01,2025-01-31T00:00:00
SỞ DẦU 6,6414.2,2025-02,2025-02-28T00:00:00
SỞ DẦU 6,7474.0,2025-03,2025-03-31T00:00:00
SỞ DẦU 6,7719.1,2025-04,2025-04-30T00:00:00
SỞ DẦU 6,8013.1,2025-05,2025-05-31T00:00:00
SỞ DẦU 6,7802.1,2025-06,2025-06-30T00:00:00
SỞ DẦU 6,7870.9,2025-07,2025-07-31T00:00:00
SỞ DẦU 6,7846.3,2025-08,2025-08-31T00:00:00
SỞ DẦU 7,3692.7,2025-01,2025-01-31T00:00:00
SỞ DẦU 7,2998.8,2025-02,2025-02-28T00:00:00
SỞ DẦU 7,3400.6,2025-03,2025-03-31T00:00:00
SỞ DẦU 7,3508.8,2025-04,2025-04-30T00:00:00
SỞ DẦU 7,3860.2,2025-05,2025-05-31T00:00:00
SỞ DẦU 7,3922.8,2025-06,2025-06-30T00:00:00
SỞ DẦU 7,4305.1,2025-07,2025-07-31T00:00:00
SỞ DẦU 7,3909.6,2025-08,2025-08-31T00:00:00
SỞ DẦU 8,10217.4,2025-01,2025-01-31T00:00:00
SỞ DẦU 8,8162.2,2025-02,2025-02-28T00:00:00
SỞ DẦU 8,8312.7,2025-03,2025-03-31T00:00:00
SỞ DẦU 8,8798.9,2025-04,2025-04-30T00:00:00
SỞ DẦU 8,9166.0,2025-05,2025-05-31T00:00:00
SỞ DẦU 8,9196.6,2025-06,2025-06-30T00:00:00
SỞ DẦU 8,9196.2,2025-07,2025-07-31T00:00:00
SỞ DẦU 8,8691.0,2025-08,2025-08-31T00:00:00
SỞ DẦU 9,23277.0,2025-01,2025-01-31T00:00:00
SỞ DẦU 9,20308.6,2025-02,2025-02-28T00:00:00
SỞ DẦU 9,27275.1,2025-03,2025-03-31T00:00:00
SỞ DẦU 9,25274.0,2025-04,2025-04-30T00:00:00
SỞ DẦU 9,27388.3,2025-05,2025-05-31T00:00:00
SỞ DẦU 9,27297.9,2025-06,2025-06-30T00:00:00
SỞ DẦU 9,27044.3,2025-07,2025-07-31T00:00:00
SỞ DẦU 9,25390.9,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 1,8296.6,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 1,6961.3,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 1,7833.2,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 1,7846.9,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 1,8244.0,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 1,8339.9,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 1,8654.9,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 1,7942.3,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 2,15630.6,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 2,13173.7,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 2,15010.5,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 2,15041.4,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 2,16131.4,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 2,15637.7,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 2,16450.6,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 2,16628.8,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 4,8832.3,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 4,7140.9,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 4,7658.5,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 4,7675.4,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 4,8125.2,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 4,8131.9,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 4,9365.0,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 4,8332.5,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 5,7989.8,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 5,6761.8,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 5,7483.0,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 5,7497.3,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 5,8021.6,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 5,7735.0,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 5,7834.9,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 5,7692.4,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 6,23012.0,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 6,19287.5,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 6,22536.6,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 6,22684.6,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 6,24482.4,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 6,22798.5,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 6,23588.3,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 6,23391.6,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 8,8586.7,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 8,7514.0,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 8,8741.8,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 8,8745.3,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 8,9196.6,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 8,8385.9,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 8,8641.1,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 8,8546.4,2025-08,2025-08-31T00:00:00
THƯỢNG LÝ 9,7053.7,2025-01,2025-01-31T00:00:00
THƯỢNG LÝ 9,5991.3,2025-02,2025-02-28T00:00:00
THƯỢNG LÝ 9,6861.6,2025-03,2025-03-31T00:00:00
THƯỢNG LÝ 9,6920.2,2025-04,2025-04-30T00:00:00
THƯỢNG LÝ 9,7277.1,2025-05,2025-05-31T00:00:00
THƯỢNG LÝ 9,7055.0,2025-06,2025-06-30T00:00:00
THƯỢNG LÝ 9,7443.0,2025-07,2025-07-31T00:00:00
THƯỢNG LÝ 9,7410.6,2025-08,2025-08-31T00:00:00
TRẠI CAU 1,768.5,2025-01,2025-01-31T00:00:00
TRẠI CAU 1,60068.2,2025-02,2025-02-28T00:00:00
TRẠI CAU 1,23547.0,2025-03,2025-03-31T00:00:00
TRẠI CAU 1,23607.3,2025-04,2025-04-30T00:00:00
TRẠI CAU 1,16275.4,2025-05,2025-05-31T00:00:00
TRẠI CAU 1,34259.2,2025-06,2025-06-30T00:00:00
TRẠI CAU 1,25519.9,2025-07,2025-07-31T00:00:00
TRẠI CAU 1,25454.1,2025-08,2025-08-31T00:00:00
TRẠI CAU 2,23648.1,2025-01,2025-01-31T00:00:00
TRẠI CAU 2,19843.8,2025-02,2025-02-28T00:00:00
TRẠI CAU 2,22680.5,2025-03,2025-03-31T00:00:00
TRẠI CAU 2,22649.5,2025-04,2025-04-30T00:00:00
TRẠI CAU 2,24725.1,2025-05,2025-05-31T00:00:00
TRẠI CAU 2,24320.8,2025-06,2025-06-30T00:00:00
TRẠI CAU 2,24629.9,2025-07,2025-07-31T00:00:00
TRẠI CAU 2,23807.4,2025-08,2025-08-31T00:00:00
TRẠI CAU 3,6716.9,2025-01,2025-01-31T00:00:00
TRẠI CAU 3,5164.1,2025-02,2025-02-28T00:00:00
TRẠI CAU 3,5843.0,2025-03,2025-03-31T00:00:00
TRẠI CAU 3,5397.1,2025-04,2025-04-30T00:00:00
TRẠI CAU 3,5809.0,2025-05,2025-05-31T00:00:00
TRẠI CAU 3,6325.7,2025-06,2025-06-30T00:00:00
TRẠI CAU 3,6537.6,2025-07,2025-07-31T00:00:00
TRẠI CAU 3,6242.4,2025-08,2025-08-31T00:00:00
TRẠI CAU 4,6281.4,2025-01,2025-01-31T00:00:00
TRẠI CAU 4,4896.6,2025-02,2025-02-28T00:00:00
TRẠI CAU 4,5573.4,2025-03,2025-03-31T00:00:00
TRẠI CAU 4,5346.8,2025-04,2025-04-30T00:00:00
TRẠI CAU 4,5700.9,2025-05,2025-05-31T00:00:00
TRẠI CAU 4,5856.5,2025-06,2025-06-30T00:00:00
TRẠI CAU 4,5773.5,2025-07,2025-07-31T00:00:00
TRẠI CAU 4,6033.3,2025-08,2025-08-31T00:00:00
TRẠI CAU 5,0.0,2025-01,2025-01-31T00:00:00
TRẠI CAU 5,0.0,2025-02,2025-02-28T00:00:00
TRẠI CAU 5,0.0,2025-03,2025-03-31T00:00:00
TRẠI CAU 5,0.0,2025-04,2025-04-30T00:00:00
TRẠI CAU 5,0.0,2025-05,2025-05-31T00:00:00
TRẠI CAU 5,0.0,2025-06,2025-06-30T00:00:00
TRẠI CAU 5,0.0,2025-07,2025-07-31T00:00:00
TRẠI CAU 5,0.0,2025-08,2025-08-31T00:00:00
TRẠI CAU 6,7882.5,2025-01,2025-01-31T00:00:00
TRẠI CAU 6,7146.3,2025-02,2025-02-28T00:00:00
TRẠI CAU 6,8149.5,2025-03,2025-03-31T00:00:00
TRẠI CAU 6,8543.4,2025-04,2025-04-30T00:00:00
TRẠI CAU 6,9886.5,2025-05,2025-05-31T00:00:00
TRẠI CAU 6,9434.9,2025-06,2025-06-30T00:00:00
TRẠI CAU 6,9690.0,2025-07,2025-07-31T00:00:00
TRẠI CAU 6,8443.5,2025-08,2025-08-31T00:00:00
TRẠI CAU 7,0.0,2025-01,2025-01-31T00:00:00
TRẠI CAU 7,0.0,2025-02,2025-02-28T00:00:00
TRẠI CAU 7,0.0,2025-03,2025-03-31T00:00:00
TRẠI CAU 7,0.0,2025-04,2025-04-30T00:00:00
TRẠI CAU 7,0.0,2025-05,2025-05-31T00:00:00
TRẠI CAU 7,0.0,2025-06,2025-06-30T00:00:00
TRẠI CAU 7,0.0,2025-07,2025-07-31T00:00:00
TRẠI CAU 7,0.0,2025-08,2025-08-31T00:00:00
TRẠI CAU 8,2341.0,2025-01,2025-01-31T00:00:00
TRẠI CAU 8,2028.5,2025-02,2025-02-28T00:00:00
TRẠI CAU 8,1931.0,2025-03,2025-03-31T00:00:00
TRẠI CAU 8,2193.9,2025-04,2025-04-30T00:00:00
TRẠI CAU 8,95937.4,2025-05,2025-05-31T00:00:00
TRẠI CAU 8,-91492.1,2025-06,2025-06-30T00:00:00
TRẠI CAU 8,10466.6,2025-07,2025-07-31T00:00:00
TRẠI CAU 8,2640.8,2025-08,2025-08-31T00:00:00
TRẠI CAU 9-10-11,24285.3,2025-01,2025-01-31T00:00:00
TRẠI CAU 9-10-11,20168.3,2025-02,2025-02-28T00:00:00
TRẠI CAU 9-10-11,22317.3,2025-03,2025-03-31T00:00:00
TRẠI CAU 9-10-11,22596.8,2025-04,2025-04-30T00:00:00
TRẠI CAU 9-10-11,22669.3,2025-05,2025-05-31T00:00:00
TRẠI CAU 9-10-11,22851.9,2025-06,2025-06-30T00:00:00
TRẠI CAU 9-10-11,20002.5,2025-07,2025-07-31T00:00:00
TRẠI CAU 9-10-11,27352.3,2025-08,2025-08-31T00:00:00
TRẠI CHUỐI 1-2,378842.1,2025-01,2025-01-31T00:00:00
TRẠI CHUỐI 1-2,-154117.8,2025-02,2025-02-28T00:00:00
TRẠI CHUỐI 1-2,24650.8,2025-03,2025-03-31T00:00:00
TRẠI CHUỐI 1-2,25414.1,2025-04,2025-04-30T00:00:00
TRẠI CHUỐI 1-2,26690.8,2025-05,2025-05-31T00:00:00
TRẠI CHUỐI 1-2,26200.3,2025-06,2025-06-30T00:00:00
TRẠI CHUỐI 1-2,25367.1,2025-07,2025-07-31T00:00:00
TRẠI CHUỐI 1-2,27053.8,2025-08,2025-08-31T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-01,2025-01-31T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-02,2025-02-28T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-03,2025-03-31T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-04,2025-04-30T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-05,2025-05-31T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-06,2025-06-30T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-07,2025-07-31T00:00:00
TRẠI CHUỐI 3-4,0.0,2025-08,2025-08-31T00:00:00
TRẠI CHUỐI 5,8315.4,2025-01,2025-01-31T00:00:00
TRẠI CHUỐI 5,6033.3,2025-02,2025-02-28T00:00:00
TRẠI CHUỐI 5,6738.9,2025-03,2025-03-31T00:00:00
TRẠI CHUỐI 5,7023.5,2025-04,2025-04-30T00:00:00
TRẠI CHUỐI 5,7247.7,2025-05,2025-05-31T00:00:00
TRẠI CHUỐI 5,6934.8,2025-06,2025-06-30T00:00:00
TRẠI CHUỐI 5,7230.2,2025-07,2025-07-31T00:00:00
TRẠI CHUỐI 5,7167.4,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 1,3244.8,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 1,2819.1,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 1,3282.9,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 1,3347.0,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 1,3695.1,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 1,3341.5,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 1,3491.2,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 1,3536.4,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 2,6707.0,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 2,5695.7,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 2,6497.0,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 2,6303.1,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 2,6517.5,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 2,6375.5,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 2,6717.3,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 2,6872.9,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 3,3783.5,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 3,3411.0,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 3,3678.7,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 3,3676.0,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 3,3699.7,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 3,4558.5,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 3,4095.6,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 3,4241.8,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 4,2448.8,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 4,2147.0,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 4,2283.5,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 4,2190.7,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 4,2500.3,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 4,2483.5,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 4,2454.2,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 4,2484.6,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 5,20582.9,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 5,16223.8,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 5,18936.8,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 5,18467.0,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 5,19186.7,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 5,18574.8,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 5,18713.3,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 5,18768.4,2025-08,2025-08-31T00:00:00
Trần Nguyên Hãn 6,3271.6,2025-01,2025-01-31T00:00:00
Trần Nguyên Hãn 6,2344.9,2025-02,2025-02-28T00:00:00
Trần Nguyên Hãn 6,2847.1,2025-03,2025-03-31T00:00:00
Trần Nguyên Hãn 6,3058.1,2025-04,2025-04-30T00:00:00
Trần Nguyên Hãn 6,3184.2,2025-05,2025-05-31T00:00:00
Trần Nguyên Hãn 6,3208.6,2025-06,2025-06-30T00:00:00
Trần Nguyên Hãn 6,3216.6,2025-07,2025-07-31T00:00:00
Trần Nguyên Hãn 6,3098.3,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 7,5333.1,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 7,4741.1,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 7,5225.8,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 7,5223.8,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 7,5624.8,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 7,5066.7,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 7,5228.8,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 7,5425.1,2025-08,2025-08-31T00:00:00
TRẦN NGUYÊN HÃN 8,9827.7,2025-01,2025-01-31T00:00:00
TRẦN NGUYÊN HÃN 8,8229.6,2025-02,2025-02-28T00:00:00
TRẦN NGUYÊN HÃN 8,9139.0,2025-03,2025-03-31T00:00:00
TRẦN NGUYÊN HÃN 8,9178.1,2025-04,2025-04-30T00:00:00
TRẦN NGUYÊN HÃN 8,9736.5,2025-05,2025-05-31T00:00:00
TRẦN NGUYÊN HÃN 8,9479.8,2025-06,2025-06-30T00:00:00
TRẦN NGUYÊN HÃN 8,9863.6,2025-07,2025-07-31T00:00:00
TRẦN NGUYÊN HÃN 8,10457.7,2025-08,2025-08-31T00:00:00
Trần Nguyên Hãn 9,11693.5,2025-01,2025-01-31T00:00:00
Trần Nguyên Hãn 9,9285.5,2025-02,2025-02-28T00:00:00
Trần Nguyên Hãn 9,10608.1,2025-03,2025-03-31T00:00:00
Trần Nguyên Hãn 9,10533.7,2025-04,2025-04-30T00:00:00
Trần Nguyên Hãn 9,10831.3,2025-05,2025-05-31T00:00:00
Trần Nguyên Hãn 9,10794.8,2025-06,2025-06-30T00:00:00
Trần Nguyên Hãn 9,10999.1,2025-07,2025-07-31T00:00:00
Trần Nguyên Hãn 9,11163.9,2025-08,2025-08-31T00:00:00
VẠN MỸ 1-3,17393.6,2025-01,2025-01-31T00:00:00
VẠN MỸ 1-3,15243.1,2025-02,2025-02-28T00:00:00
VẠN MỸ 1-3,16626.0,2025-03,2025-03-31T00:00:00
VẠN MỸ 1-3,17421.2,2025-04,2025-04-30T00:00:00
VẠN MỸ 1-3,18392.6,2025-05,2025-05-31T00:00:00
VẠN MỸ 1-3,17175.0,2025-06,2025-06-30T00:00:00
VẠN MỸ 1-3,17667.1,2025-07,2025-07-31T00:00:00
VẠN MỸ 1-3,17995.9,2025-08,2025-08-31T00:00:00
VẠN MỸ 10,3978.2,2025-01,2025-01-31T00:00:00
VẠN MỸ 10,3265.7,2025-02,2025-02-28T00:00:00
VẠN MỸ 10,3942.9,2025-03,2025-03-31T00:00:00
VẠN MỸ 10,4019.1,2025-04,2025-04-30T00:00:00
VẠN MỸ 10,4156.1,2025-05,2025-05-31T00:00:00
VẠN MỸ 10,3985.6,2025-06,2025-06-30T00:00:00
VẠN MỸ 10,4255.5,2025-07,2025-07-31T00:00:00
VẠN MỸ 10,4169.5,2025-08,2025-08-31T00:00:00
VẠN MỸ 11,1792.5,2025-01,2025-01-31T00:00:00
VẠN MỸ 11,1480.6,2025-02,2025-02-28T00:00:00
VẠN MỸ 11,1661.8,2025-03,2025-03-31T00:00:00
VẠN MỸ 11,1918.0,2025-04,2025-04-30T00:00:00
VẠN MỸ 11,1793.1,2025-05,2025-05-31T00:00:00
VẠN MỸ 11,1836.0,2025-06,2025-06-30T00:00:00
VẠN MỸ 11,2102.3,2025-07,2025-07-31T00:00:00
VẠN MỸ 11,2029.2,2025-08,2025-08-31T00:00:00
VẠN MỸ 13,6374.1,2025-01,2025-01-31T00:00:00
VẠN MỸ 13,4985.5,2025-02,2025-02-28T00:00:00
VẠN MỸ 13,6091.8,2025-03,2025-03-31T00:00:00
VẠN MỸ 13,6062.1,2025-04,2025-04-30T00:00:00
VẠN MỸ 13,6197.1,2025-05,2025-05-31T00:00:00
VẠN MỸ 13,5716.6,2025-06,2025-06-30T00:00:00
VẠN MỸ 13,5914.0,2025-07,2025-07-31T00:00:00
VẠN MỸ 13,5826.2,2025-08,2025-08-31T00:00:00
VẠN MỸ 14,1718.1,2025-01,2025-01-31T00:00:00
VẠN MỸ 14,1394.9,2025-02,2025-02-28T00:00:00
VẠN MỸ 14,1557.9,2025-03,2025-03-31T00:00:00
VẠN MỸ 14,1545.6,2025-04,2025-04-30T00:00:00
VẠN MỸ 14,1759.1,2025-05,2025-05-31T00:00:00
VẠN MỸ 14,1854.4,2025-06,2025-06-30T00:00:00
VẠN MỸ 14,1638.9,2025-07,2025-07-31T00:00:00
VẠN MỸ 14,1663.3,2025-08,2025-08-31T00:00:00
Vạn Mỹ 15,2445.0,2025-01,2025-01-31T00:00:00
Vạn Mỹ 15,2237.9,2025-02,2025-02-28T00:00:00
Vạn Mỹ 15,2622.7,2025-03,2025-03-31T00:00:00
Vạn Mỹ 15,2556.4,2025-04,2025-04-30T00:00:00
Vạn Mỹ 15,2718.9,2025-05,2025-05-31T00:00:00
Vạn Mỹ 15,2629.9,2025-06,2025-06-30T00:00:00
Vạn Mỹ 15,2719.8,2025-07,2025-07-31T00:00:00
Vạn Mỹ 15,2850.1,2025-08,2025-08-31T00:00:00
Vạn Mỹ 16,12563.7,2025-01,2025-01-31T00:00:00
Vạn Mỹ 16,10705.8,2025-02,2025-02-28T00:00:00
Vạn Mỹ 16,12358.5,2025-03,2025-03-31T00:00:00
Vạn Mỹ 16,12488.8,2025-04,2025-04-30T00:00:00
Vạn Mỹ 16,13183.6,2025-05,2025-05-31T00:00:00
Vạn Mỹ 16,12961.7,2025-06,2025-06-30T00:00:00
Vạn Mỹ 16,13101.6,2025-07,2025-07-31T00:00:00
Vạn Mỹ 16,13011.0,2025-08,2025-08-31T00:00:00
VẠN MỸ 2,0.0,2025-01,2025-01-31T00:00:00
VẠN MỸ 2,0.0,2025-02,2025-02-28T00:00:00
VẠN MỸ 2,0.0,2025-03,2025-03-31T00:00:00
VẠN MỸ 2,0.0,2025-04,2025-04-30T00:00:00
VẠN MỸ 2,0.0,2025-05,2025-05-31T00:00:00
VẠN MỸ 2,0.0,2025-06,2025-06-30T00:00:00
VẠN MỸ 2,0.0,2025-07,2025-07-31T00:00:00
VẠN MỸ 2,0.0,2025-08,2025-08-31T00:00:00
VẠN MỸ 4,27489.9,2025-01,2025-01-31T00:00:00
VẠN MỸ 4,23297.9,2025-02,2025-02-28T00:00:00
VẠN MỸ 4,26906.5,2025-03,2025-03-31T00:00:00
VẠN MỸ 4,27357.0,2025-04,2025-04-30T00:00:00
VẠN MỸ 4,28779.4,2025-05,2025-05-31T00:00:00
VẠN MỸ 4,29053.6,2025-06,2025-06-30T00:00:00
VẠN MỸ 4,29626.3,2025-07,2025-07-31T00:00:00
VẠN MỸ 4,28766.5,2025-08,2025-08-31T00:00:00
VẠN MỸ 8,7264.1,2025-01,2025-01-31T00:00:00
VẠN MỸ 8,6256.6,2025-02,2025-02-28T00:00:00
VẠN MỸ 8,7164.5,2025-03,2025-03-31T00:00:00
VẠN MỸ 8,7194.9,2025-04,2025-04-30T00:00:00
VẠN MỸ 8,7771.4,2025-05,2025-05-31T00:00:00
VẠN MỸ 8,7389.9,2025-06,2025-06-30T00:00:00
VẠN MỸ 8,7662.8,2025-07,2025-07-31T00:00:00
VẠN MỸ 8,7791.5,2025-08,2025-08-31T00:00:00
VẠN MỸ 9,14771.9,2025-01,2025-01-31T00:00:00
VẠN MỸ 9,12505.5,2025-02,2025-02-28T00:00:00
VẠN MỸ 9,14254.5,2025-03,2025-03-31T00:00:00
VẠN MỸ 9,13505.2,2025-04,2025-04-30T00:00:00
VẠN MỸ 9,14265.0,2025-05,2025-05-31T00:00:00
VẠN MỸ 9,13975.5,2025-06,2025-06-30T00:00:00
