Event,recorded_time,repair_time,meter_name,leak_reason,replacement_type,replacement_location,branch
,2023-07-17T00:00:00,2023-07-10T00:00:00,Hạ Lý 1,Other/unknown,,,
,2023-03-28T00:00:00,2023-03-15T00:00:00,Lam Sơn 6,Other/unknown,,,
,2025-08-11T00:00:00,2025-08-11T00:00:00,An Đồng 6,Other/unknown,,,
,2023-04-10T00:00:00,2023-04-02T00:00:00,An Đồng 8,Other/unknown,,,
,2023-12-28T00:00:00,2023-12-14T00:00:00,Gia Viên 10,Other/unknown,,,
,2022-11-18T00:00:00,2022-11-06T00:00:00,Vĩnh Niệm 18,Other/unknown,,,
,2025-05-15T00:00:00,2025-05-14T00:00:00,BÀNG LA 2,Other/unknown,,,
,2025-05-09T00:00:00,2025-05-08T00:00:00,THÁI SƠN 3,Other/unknown,,,
,2025-07-11T00:00:00,2025-07-10T00:00:00,HỢP ĐỨC 3,Other/unknown,,,
,2024-11-28T00:00:00,2024-11-27T00:00:00,Vĩnh An 1,Other/unknown,,,
,2025-01-23T00:00:00,2024-12-06T00:00:00,HẢI SƠN 4,Other/unknown,,,
,2025-08-25T00:00:00,2025-08-19T00:00:00,TAM ĐA 1,Other/unknown,,,
,2024-11-19T00:00:00,2024-11-18T00:00:00,Cát Dài 9,Other/unknown,,,
,2024-09-11T00:00:00,2024-09-10T00:00:00,Lạc Viên 4,Other/unknown,,,
,2024-09-25T00:00:00,2024-09-20T00:00:00,Nghĩa xá 3,Other/unknown,,,
,2024-10-24T00:00:00,2024-10-23T00:00:00,Vĩnh Niệm 18,Other/unknown,,,
,2025-09-25T00:00:00,2025-09-24T00:00:00,Vĩnh Niệm 5,Other/unknown,,,
,2023-06-28T00:00:00,2022-12-03T00:00:00,Đồng Hoà 1.5,Other/unknown,,,
,2025-03-19T00:00:00,2025-03-18T00:00:00,Cát Bà 9,Other/unknown,,,
,2025-08-07T00:00:00,2025-08-02T00:00:00,VINH QUANG 2,Third party damage (bên thứ 3 gây ra),,,
,2024-12-23T00:00:00,2024-12-21T00:00:00,TRƯỜNG SƠN 7,Other/unknown,,,
,2024-09-24T00:00:00,2024-09-23T00:00:00,Dư Hàng Kênh 10,Other/unknown,,,
,2024-07-01T00:00:00,2024-06-18T00:00:00,Đằng Lâm 16,Other/unknown,,,
,2025-08-05T00:00:00,2025-08-04T00:00:00,Dư Hàng 5,Other/unknown,,,
,2025-02-10T00:00:00,2025-01-10T00:00:00,HƯNG ĐẠO 8,Other/unknown,,,
,2024-11-23T00:00:00,2024-11-20T00:00:00,Dư Hàng 8,Other/unknown,,,
,2025-04-14T00:00:00,2025-04-11T00:00:00,Đổng Quốc Bình 7,Other/unknown,,,
,2024-10-24T00:00:00,2024-10-23T00:00:00,Đồng Thái 9,Other/unknown,,,
,2025-02-10T00:00:00,2025-01-16T00:00:00,MINH ĐỨC ĐS2,Other/unknown,,,
,2025-03-31T00:00:00,2025-03-08T00:00:00,D150 Đằng Hải ( chưa đặt tên) Chi cục thuế,Other/unknown,,,
,2025-08-04T00:00:00,2025-08-01T00:00:00,HỢP ĐỨC 4,Other/unknown,,,
,2024-08-28T00:00:00,2024-08-27T00:00:00,Bắc Hà 1.1,Other/unknown,,,
,2023-11-30T00:00:00,2023-11-17T00:00:00,Sở Dầu 13,Other/unknown,,,
,2024-01-11T00:00:00,2024-01-08T00:00:00,Dư Hàng Kênh 16,Other/unknown,,,
,2025-07-23T00:00:00,2025-06-07T00:00:00,VINH QUANG 3,Third party damage (bên thứ 3 gây ra),,,
,2022-12-20T00:00:00,2022-12-09T00:00:00,Thượng Lý 4,Other/unknown,,,
,2023-08-29T00:00:00,2023-08-08T00:00:00,Sở Dầu 5,Other/unknown,,,
,2025-05-20T00:00:00,2025-05-20T00:00:00,Trần Thành Ngọ 5,Other/unknown,,,
,2024-12-05T00:00:00,2024-12-03T00:00:00,Kênh Dương 3,Other/unknown,,,
,2024-12-13T00:00:00,2024-12-13T00:00:00,Cát Bà 8,Other/unknown,,,
,2024-12-22T00:00:00,2024-12-16T00:00:00,Kênh Dương 13,Other/unknown,,,
,2023-12-28T00:00:00,2023-12-14T00:00:00,Kênh Dương 5,Other/unknown,,,
,2023-08-07T00:00:00,2023-07-27T00:00:00,Đồng Hòa 3.4,Other/unknown,,,
,2024-07-31T00:00:00,2024-07-09T00:00:00,An Đồng 7,Other/unknown,,,
,2025-07-29T00:00:00,2025-07-28T00:00:00,CỘNG HIỀN 5,Third party damage (bên thứ 3 gây ra),,,
,2025-07-16T00:00:00,2025-07-15T00:00:00,An Đồng 13,Other/unknown,,,
,2024-10-05T00:00:00,2024-09-09T00:00:00,MINH ĐỨC 10-TN,Other/unknown,,,
,2025-04-22T00:00:00,2025-04-20T00:00:00,Ngọc Sơn 1,Other/unknown,,,
,2025-09-08T00:00:00,2025-09-06T00:00:00,Vĩnh An 2,Third party damage (bên thứ 3 gây ra),,,
,2024-08-19T00:00:00,2024-08-16T00:00:00,An Đồng 3,Other/unknown,,,
,2025-02-05T00:00:00,2025-01-17T00:00:00,Trại Chuối 2,Other/unknown,,,
,2025-09-10T00:00:00,2025-09-08T00:00:00,Dư Hàng Kênh 17,Third party damage (bên thứ 3 gây ra),,,
,2023-01-09T00:00:00,2023-01-01T00:00:00,Hồ Nam 8,Other/unknown,,,
,2025-05-26T00:00:00,2025-04-23T00:00:00,An Hưng 3,Other/unknown,,,
,2025-07-14T00:00:00,2025-07-11T00:00:00,Vĩnh Niệm 12,Other/unknown,,,
,2024-03-28T00:00:00,2024-03-01T00:00:00,Đồng Hòa 3.6,Other/unknown,,,
,2024-11-23T00:00:00,2024-11-19T00:00:00,Thượng Lý 2,Other/unknown,,,
,2023-02-14T00:00:00,2023-02-07T00:00:00,Đông Khê 2,Other/unknown,,,
,2023-03-01T00:00:00,2023-02-20T00:00:00,Hạ Lý 7,Other/unknown,,,
,2024-09-09T00:00:00,2024-09-06T00:00:00,Vạn Mỹ 13,Other/unknown,,,
,2023-09-27T00:00:00,2023-09-25T00:00:00,An Hải 1.2,Other/unknown,,,
,2025-02-05T00:00:00,2025-01-17T00:00:00,Vạn Mỹ 16,Other/unknown,,,
,2023-07-10T00:00:00,2023-06-28T00:00:00,Đồng Hòa 3.7,Other/unknown,,,
,2024-09-06T00:00:00,2024-09-04T00:00:00,Đồng Thái 4,Other/unknown,,,
,2023-04-04T00:00:00,2023-03-24T00:00:00,Nghĩa xá 2,Other/unknown,,,
,2023-04-19T00:00:00,2023-04-18T00:00:00,Vĩnh Niệm 7,Other/unknown,,,
,2025-05-27T00:00:00,2025-05-24T00:00:00,Trại Cau 9,Third party damage (bên thứ 3 gây ra),,,
,2024-04-01T00:00:00,2024-04-01T00:00:00,HỒNG THÁI 1,Other/unknown,,,
,2025-05-26T00:00:00,2025-05-25T00:00:00,Đồng Hòa 3.6,Other/unknown,,,
,2024-06-03T00:00:00,2024-05-30T00:00:00,THÁI SƠN 1,Other/unknown,,,
,2025-03-11T00:00:00,2025-03-10T00:00:00,D100 Dư Hàng (chưa đặt tên),Other/unknown,,,
,2025-02-06T00:00:00,2025-02-05T00:00:00,Cát Bà 5,Other/unknown,,,
,2025-06-09T00:00:00,2025-06-04T00:00:00,Đằng Giang 1,Other/unknown,,,
,2023-07-06T00:00:00,2023-07-05T00:00:00,Vĩnh Niệm 18,Other/unknown,,,
,2024-10-22T00:00:00,2024-10-19T00:00:00,ĐHHA 2.4,Other/unknown,,,
,2023-10-16T00:00:00,2023-09-23T00:00:00,Đằng Lâm 17,Other/unknown,,,
,2024-07-09T00:00:00,2024-07-01T00:00:00,Kênh Dương 12,Other/unknown,,,
,2024-01-03T00:00:00,2023-12-27T00:00:00,Minh Khai 2,Other/unknown,,,
,2023-06-23T00:00:00,2022-09-16T00:00:00,Đồng Hoà 1.4,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-11T00:00:00,Vạn Mỹ 13,Other/unknown,,,
,2025-02-12T00:00:00,2025-02-11T00:00:00,TRUNG LẬP 3,Other/unknown,,,
,2024-12-13T00:00:00,2024-12-12T00:00:00,An Đồng 21,Other/unknown,,,
,2024-11-25T00:00:00,2024-11-15T00:00:00,An Đồng 17,Other/unknown,,,
,2023-10-18T00:00:00,2023-10-12T00:00:00,Gia Viên 8,Other/unknown,,,
,2024-12-17T00:00:00,2024-12-15T00:00:00,Cầu Đất 1,Other/unknown,,,
,2024-10-28T00:00:00,2024-10-26T00:00:00,Đồng Thái 3,Other/unknown,,,
,2022-12-01T00:00:00,2022-11-30T00:00:00,Đằng Giang 1,Other/unknown,,,
,2023-08-08T00:00:00,2022-09-12T00:00:00,TRƯỜNG SƠN 13,Other/unknown,,,
,2025-03-26T00:00:00,2025-03-25T00:00:00,Cầu Đất 9,Other/unknown,,,
,2025-08-19T00:00:00,2025-08-18T00:00:00,Ngọc Sơn 2,Other/unknown,,,
,2025-01-08T00:00:00,2025-01-07T00:00:00,Lam Sơn 2,Other/unknown,,,
,2025-06-12T00:00:00,2025-06-11T00:00:00,THÁI SƠN 3,Other/unknown,,,
,2024-10-28T00:00:00,2024-10-25T00:00:00,Dư Hàng Kênh 19,Other/unknown,,,
,2025-08-07T00:00:00,2025-08-02T00:00:00,TÂN LIÊN 6,Third party damage (bên thứ 3 gây ra),,,
,2025-04-15T00:00:00,2025-04-14T00:00:00,Vĩnh An 1,Third party damage (bên thứ 3 gây ra),,,
,2023-02-27T00:00:00,2023-02-11T00:00:00,Thành Tô 5,Other/unknown,,,
,2023-10-12T00:00:00,2023-09-05T00:00:00,Nam Hải 2,Other/unknown,,,
,2023-03-16T00:00:00,2023-03-03T00:00:00,Dư Hàng 4,Other/unknown,,,
,2025-07-09T00:00:00,2025-07-08T00:00:00,ĐA PHÚC 5,Other/unknown,,,
,2024-12-10T00:00:00,2024-12-08T00:00:00,Cầu Đất 1,Other/unknown,,,
,2024-08-19T00:00:00,2024-08-15T00:00:00,Đông Khê 13,Other/unknown,,,
,2023-03-28T00:00:00,2023-03-13T00:00:00,Vạn Mỹ 9,Other/unknown,,,
,2025-06-24T00:00:00,2025-06-23T00:00:00,Cát Bi 2,Other/unknown,,,
,2024-11-23T00:00:00,2024-11-20T00:00:00,Hồ Nam 2,Other/unknown,,,
,2025-02-05T00:00:00,2025-01-15T00:00:00,Hoàng Văn Thụ 3,Other/unknown,,,
,2024-11-06T00:00:00,2024-11-02T00:00:00,THÁI SƠN 3,Other/unknown,,,
,2025-03-31T00:00:00,2025-03-29T00:00:00,Cát Bi 1,Other/unknown,,,
,2025-07-03T00:00:00,2025-07-02T00:00:00,Đằng Giang 6A,Other/unknown,,,
,2025-04-26T00:00:00,2025-04-24T00:00:00,Nam Hải 8,Other/unknown,,,
,2024-10-14T00:00:00,2024-10-11T00:00:00,Máy Tơ 9,Other/unknown,,,
,2024-02-29T00:00:00,2024-02-19T00:00:00,Cầu Đất 14,Other/unknown,,,
,2024-12-10T00:00:00,2024-12-10T00:00:00,An Hải 2.4,Other/unknown,,,
,2025-03-20T00:00:00,2025-03-17T00:00:00,Đằng Giang 10,Other/unknown,,,
,2023-10-18T00:00:00,2023-10-11T00:00:00,Văn Đẩu 6,Other/unknown,,,
,2023-03-16T00:00:00,2023-03-03T00:00:00,Trần Nguyên Hãn 2,Other/unknown,,,
,2024-09-05T00:00:00,2024-09-04T00:00:00,DU LỄ 3,Other/unknown,,,
,2025-09-05T00:00:00,2025-09-05T00:00:00,Cát Dài 1,Third party damage (bên thứ 3 gây ra),,,
,2023-11-27T00:00:00,2023-11-23T00:00:00,Đằng Giang 6,Other/unknown,,,
,2024-12-20T00:00:00,2024-12-19T00:00:00,TAM ĐA 2,Other/unknown,,,
,2024-10-24T00:00:00,2024-10-22T00:00:00,Trại Cau 3,Other/unknown,,,
,2024-06-10T00:00:00,2024-05-06T00:00:00,MINH ĐỨC 10-TN,Other/unknown,,,
,2024-12-04T00:00:00,2024-11-14T00:00:00,NGỌC XUYÊN 1,Other/unknown,,,
,2023-12-18T00:00:00,2023-12-05T00:00:00,An Đồng 2,Other/unknown,,,
,2022-08-23T00:00:00,2022-02-14T00:00:00,Đằng Lâm 17,Other/unknown,,,
,2024-09-27T00:00:00,2024-09-26T00:00:00,Thành Tô 4,Other/unknown,,,
,2024-03-04T00:00:00,2024-02-27T00:00:00,Vạn Mỹ 15,Other/unknown,,,
,2023-06-27T00:00:00,2023-06-23T00:00:00,Máy Chai 10,Other/unknown,,,
,2024-12-06T00:00:00,2024-12-03T00:00:00,TRƯỜNG SƠN 13,Other/unknown,,,
,2025-04-08T00:00:00,2025-04-03T00:00:00,Kênh Dương 9,Other/unknown,,,
,2024-12-24T00:00:00,2024-12-21T00:00:00,An Đồng 19,Other/unknown,,,
,2024-09-24T00:00:00,2024-09-23T00:00:00,Đằng Lâm 5,Other/unknown,,,
,2025-01-16T00:00:00,2025-01-14T00:00:00,Lạc Viên 9,Other/unknown,,,
,2024-11-21T00:00:00,2024-11-15T00:00:00,TRƯỜNG SƠN 16,Other/unknown,,,
,2024-10-23T00:00:00,2024-10-22T00:00:00,Kênh Dương 9,Other/unknown,,,
,2023-06-26T00:00:00,2023-06-23T00:00:00,Dư Hàng Kênh 18,Other/unknown,,,
,2025-07-30T00:00:00,2025-07-29T00:00:00,ĐHHA 1.19,Other/unknown,,,
,2023-08-12T00:00:00,2023-07-08T00:00:00,Nam Hải 2,Other/unknown,,,
,2025-01-13T00:00:00,2025-01-10T00:00:00,Thượng Lý 6,Other/unknown,,,
,2024-01-12T00:00:00,2024-01-03T00:00:00,Bắc Hà 1.3,Other/unknown,,,
,2022-08-23T00:00:00,2022-08-17T00:00:00,Hàng Kênh 3,Other/unknown,,,
,2024-07-09T00:00:00,2024-07-01T00:00:00,Nam Hải 13,Other/unknown,,,
,2023-07-18T00:00:00,2023-07-16T00:00:00,Dư Hàng Kênh 10,Other/unknown,,,
,2024-07-31T00:00:00,2024-07-03T00:00:00,Đồng Thái 6,Other/unknown,,,
,2024-05-02T00:00:00,2024-03-03T00:00:00,D100 Đằng Hải ( chưa đặt tên) số 447 Ngô Gia tự,Other/unknown,,,
,2025-04-25T00:00:00,2025-04-26T00:00:00,ĐA PHÚC 6,Other/unknown,,,
,2023-08-29T00:00:00,2023-08-25T00:00:00,Hồng Bàng 1.10,Other/unknown,,,
,2024-04-02T00:00:00,2024-04-02T00:00:00,Trần Thành Ngọ 2,Other/unknown,,,
,2024-06-06T00:00:00,2024-05-06T00:00:00,Cát Bi 5,Other/unknown,,,
,2025-02-13T00:00:00,2025-02-09T00:00:00,Nam Hải 4,Other/unknown,,,
,2025-09-16T00:00:00,2025-09-16T00:00:00,Cát Dài 1,Third party damage (bên thứ 3 gây ra),,,
,2023-03-02T00:00:00,2023-02-23T00:00:00,Vĩnh Niệm 21,Other/unknown,,,
,2024-09-06T00:00:00,2024-08-30T00:00:00,Cát Bi 11,Other/unknown,,,
,2022-09-15T00:00:00,2022-09-12T00:00:00,Đằng Giang 14,Other/unknown,,,
,2025-06-24T00:00:00,2025-06-23T00:00:00,Ngọc Sơn 5,Other/unknown,,,
,2024-10-08T00:00:00,2024-09-06T00:00:00,TÂN HƯNG 3,Other/unknown,,,
,2024-06-10T00:00:00,2024-04-20T00:00:00,MINH ĐỨC 2-TN,Other/unknown,,,
,2024-11-28T00:00:00,2024-11-27T00:00:00,Sở Dầu 13,Other/unknown,,,
,2025-05-07T00:00:00,2025-04-23T00:00:00,Đồng Hoà 1.8,Other/unknown,,,
,2025-04-22T00:00:00,2025-04-19T00:00:00,Cát Bà 9,Other/unknown,,,
,2024-10-11T00:00:00,2024-10-10T00:00:00,Hàng Kênh 9,Other/unknown,,,
,2025-04-28T00:00:00,2025-04-23T00:00:00,HỒNG THÁI 1,Other/unknown,,,
,2025-06-10T00:00:00,2025-05-31T00:00:00,Ngọc Sơn 3,Other/unknown,,,
,2025-03-06T00:00:00,2025-03-05T00:00:00,Cát Dài 1,Other/unknown,,,
,2024-09-16T00:00:00,2024-08-22T00:00:00,CỘNG HIỀN 3,Other/unknown,,,
,2023-11-15T00:00:00,2023-11-02T00:00:00,Bắc Hà 1.5,Other/unknown,,,
,2023-06-16T00:00:00,2023-06-07T00:00:00,Lạch Tray 1,Other/unknown,,,
,2023-08-15T00:00:00,2023-08-11T00:00:00,Trần Nguyên Hãn 9,Other/unknown,,,
,2025-09-23T00:00:00,2025-09-21T00:00:00,Máy Tơ 2,Third party damage (bên thứ 3 gây ra),,,
,2025-01-08T00:00:00,2025-01-06T00:00:00,Hồng Bàng 1.3,Other/unknown,,,
,2024-06-19T00:00:00,2024-06-14T00:00:00,Cầu Tre 4,Other/unknown,,,
,2025-02-12T00:00:00,2025-02-10T00:00:00,Trại Cau 9,Other/unknown,,,
,2024-09-12T00:00:00,2024-09-12T00:00:00,Dư Hàng Kênh 13,Other/unknown,,,
,2025-04-09T00:00:00,2025-04-08T00:00:00,Vĩnh Niệm 5,Other/unknown,,,
,2024-12-24T00:00:00,2024-12-22T00:00:00,Máy Tơ 1,Other/unknown,,,
,2023-07-17T00:00:00,2023-07-10T00:00:00,ĐHLC 5,Other/unknown,,,
,2024-11-27T00:00:00,2024-11-25T00:00:00,Hồng Bàng 1.4,Other/unknown,,,
,2022-08-03T00:00:00,2022-07-25T00:00:00,Lê Lợi 1,Other/unknown,,,
,2025-06-09T00:00:00,2025-06-06T00:00:00,Đông Khê 15,Other/unknown,,,
,2024-10-08T00:00:00,2024-10-08T00:00:00,TRƯỜNG SƠN 7,Other/unknown,,,
,2023-12-30T00:00:00,2023-12-19T00:00:00,Trại Cau 10,Other/unknown,,,
,2025-05-06T00:00:00,2025-04-28T00:00:00,Hoàng Văn Thụ 3,Other/unknown,,,
,2024-02-20T00:00:00,2024-02-01T00:00:00,Văn Đẩu 9,Other/unknown,,,
,2024-08-16T00:00:00,2024-08-09T00:00:00,Hàng Kênh 2,Other/unknown,,,
,2025-06-29T00:00:00,2025-06-25T00:00:00,TRUNG LẬP 3,Third party damage (bên thứ 3 gây ra),,,
,2025-09-26T00:00:00,2025-09-22T00:00:00,Nam Sơn 2,Other/unknown,,,
,2025-07-15T00:00:00,2025-07-14T00:00:00,An Hải 2.4,Other/unknown,,,
,2022-10-22T00:00:00,2022-10-04T00:00:00,Hàng Kênh 10,Other/unknown,,,
,2023-02-27T00:00:00,2023-02-06T00:00:00,Đằng Hải 3,Other/unknown,,,
,2024-12-17T00:00:00,2024-12-16T00:00:00,TÂN DÂN 5,Other/unknown,,,
,2022-08-03T00:00:00,2022-07-26T00:00:00,ĐHLC 6,Other/unknown,,,
,2022-08-05T00:00:00,2022-08-04T00:00:00,Cát Dài 8,Other/unknown,,,
,2024-07-22T00:00:00,2024-07-11T00:00:00,Trại Chuối 3,Other/unknown,,,
,2024-11-22T00:00:00,2024-11-21T00:00:00,Đồng Hoà 2.7,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-16T00:00:00,Vạn Mỹ 13,Other/unknown,,,
,2025-07-18T00:00:00,2025-05-20T00:00:00,VINH QUANG 4,Third party damage (bên thứ 3 gây ra),,,
,2023-10-18T00:00:00,2023-10-11T00:00:00,Đồng Hoà 1.9,Other/unknown,,,
,2024-10-01T00:00:00,2024-09-30T00:00:00,Vĩnh Niệm 12,Other/unknown,,,
,2025-03-17T00:00:00,2025-03-05T00:00:00,HỒNG THÁI 4,Other/unknown,,,
,2024-09-12T00:00:00,2024-09-11T00:00:00,Kênh Dương 3,Other/unknown,,,
,2025-04-25T00:00:00,2025-04-24T00:00:00,Sở Dầu 13,Other/unknown,,,
,2024-07-23T00:00:00,2024-07-15T00:00:00,Hạ Lý 3,Other/unknown,,,
,2024-12-11T00:00:00,2024-12-10T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
,2025-04-09T00:00:00,2025-04-04T00:00:00,Minh Khai 3,Other/unknown,,,
,2022-06-07T00:00:00,2022-05-31T00:00:00,An Dương 7,Other/unknown,,,
,2024-04-22T00:00:00,2024-04-20T00:00:00,Lạc Viên 10,Other/unknown,,,
,2024-10-23T00:00:00,2024-10-09T00:00:00,ĐA PHÚC 1,Other/unknown,,,
,2023-08-29T00:00:00,2023-08-25T00:00:00,Vĩnh Niệm 9,Other/unknown,,,
,2022-10-25T00:00:00,2022-10-05T00:00:00,Lam Sơn 8,Other/unknown,,,
,2024-09-30T00:00:00,2024-09-27T00:00:00,Kênh Dương 3,Other/unknown,,,
,2022-11-28T00:00:00,2022-11-22T00:00:00,Dư Hàng Kênh 18,Other/unknown,,,
,2023-06-26T00:00:00,2023-06-19T00:00:00,Đồng Hoà 1.6,Other/unknown,,,
,2024-12-05T00:00:00,2024-12-03T00:00:00,Nghĩa xá 4,Other/unknown,,,
,2023-02-02T00:00:00,2022-06-01T00:00:00,Văn Đẩu 1,Other/unknown,,,
,2023-11-14T00:00:00,2023-11-01T00:00:00,HỒNG THÁI 1,Other/unknown,,,
,2024-09-30T00:00:00,2024-09-29T00:00:00,Văn Đẩu 8,Other/unknown,,,
,2025-04-03T00:00:00,2025-04-02T00:00:00,Đông Khê 3,Other/unknown,,,
,2024-04-11T00:00:00,2024-04-09T00:00:00,Cát Dài 3,Other/unknown,,,
,2025-03-03T00:00:00,2025-02-19T00:00:00,VẠN HƯƠNG 1,Other/unknown,,,
,2022-07-06T00:00:00,2022-06-20T00:00:00,Vĩnh Niệm 12,Other/unknown,,,
,2024-11-10T00:00:00,2024-11-08T00:00:00,Nam Hải 3,Other/unknown,,,
,2025-05-12T00:00:00,2025-05-10T00:00:00,Cát Bà 9,Other/unknown,,,
,2022-03-03T00:00:00,2022-01-19T00:00:00,Cát Dài 8,Other/unknown,,,
,2025-07-29T00:00:00,2025-07-28T00:00:00,Vĩnh Niệm 9,Other/unknown,,,
,2024-09-24T00:00:00,2024-09-23T00:00:00,Dư Hàng Kênh 16,Other/unknown,,,
,2025-05-21T00:00:00,2025-05-20T00:00:00,ĐA PHÚC 3,Other/unknown,,,
,2024-10-13T00:00:00,2024-10-12T00:00:00,Đồng Hoà 1.5,Other/unknown,,,
,2025-07-01T00:00:00,2025-05-31T00:00:00,Vĩnh Niệm 7,Other/unknown,,,
,2024-10-22T00:00:00,2024-10-02T00:00:00,VẠN HƯƠNG 1,Other/unknown,,,
,2023-03-08T00:00:00,2023-01-02T00:00:00,An Đồng 21,Other/unknown,,,
,2022-12-15T00:00:00,2022-12-06T00:00:00,Vĩnh Niệm 8A,Other/unknown,,,
,2023-06-06T00:00:00,2023-03-03T00:00:00,Đồng Hòa 3.4,Other/unknown,,,
,2024-07-01T00:00:00,2024-06-27T00:00:00,Vĩnh Niệm 11,Other/unknown,,,
,2025-02-06T00:00:00,2025-01-20T00:00:00,Đằng Giang 5D,Other/unknown,,,
,2022-12-20T00:00:00,2022-12-09T00:00:00,Niệm Nghĩa 7,Other/unknown,,,
,2024-11-01T00:00:00,2024-10-31T00:00:00,TRUNG LẬP 1,Other/unknown,,,
,2025-09-04T00:00:00,2025-09-03T00:00:00,Dư Hàng 6,Other/unknown,,,
,2025-05-06T00:00:00,2025-03-30T00:00:00,HẢI SƠN 4,Other/unknown,,,
,2022-09-06T00:00:00,2022-06-10T00:00:00,Đổng Quốc Bình 2,Other/unknown,,,
,2025-05-05T00:00:00,2025-04-25T00:00:00,Máy Chai 7,Other/unknown,,,
,2022-11-10T00:00:00,2022-10-28T00:00:00,Vĩnh Niệm 9,Other/unknown,,,
,2024-03-04T00:00:00,2024-02-23T00:00:00,Dư Hàng Kênh 6,Other/unknown,,,
,2024-08-15T00:00:00,2024-08-05T00:00:00,Trại Chuối 2,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-11T00:00:00,Trại Chuối 1,Other/unknown,,,
,2025-09-05T00:00:00,2025-09-04T00:00:00,Hồ Nam 1,Other/unknown,,,
,2025-05-08T00:00:00,2025-05-06T00:00:00,Hồ Nam 6,Other/unknown,,,
,2023-08-16T00:00:00,2023-08-14T00:00:00,HỒNG THÁI 6,Other/unknown,,,
,2024-07-08T00:00:00,2024-06-22T00:00:00,MINH ĐỨC 8-TN,Other/unknown,,,
,2024-01-24T00:00:00,2024-01-18T00:00:00,An Dương 7,Other/unknown,,,
,2025-03-18T00:00:00,2025-03-12T00:00:00,TRƯỜNG SƠN 6,Other/unknown,,,
,2024-08-19T00:00:00,2024-08-16T00:00:00,Trại Chuối 3,Other/unknown,,,
,2025-07-07T00:00:00,2025-07-05T00:00:00,Đằng Hải 9,Other/unknown,,,
,2025-02-27T00:00:00,2025-02-26T00:00:00,An Biên 1.2.1,Other/unknown,,,
,2025-01-13T00:00:00,2025-01-08T00:00:00,Bình Hải 1,Other/unknown,,,
,2025-03-31T00:00:00,2025-03-25T00:00:00,HỒNG THÁI 6,Other/unknown,,,
,2025-04-28T00:00:00,2025-04-17T00:00:00,An Đồng 12,Other/unknown,,,
,2024-08-27T00:00:00,2024-08-26T00:00:00,Kênh Dương 12,Other/unknown,,,
,2025-06-20T00:00:00,2025-06-19T00:00:00,Hạ Lý 5,Other/unknown,,,
,2025-09-22T00:00:00,2025-09-21T00:00:00,VINH QUANG 2,Third party damage (bên thứ 3 gây ra),,,
,2022-07-19T00:00:00,2022-07-15T00:00:00,Máy Chai 8,Other/unknown,,,
,2024-01-24T00:00:00,2024-01-01T00:00:00,Sở Dầu 12,Other/unknown,,,
,2024-12-20T00:00:00,2024-12-18T00:00:00,An Đồng 19,Other/unknown,,,
,2024-09-26T00:00:00,2024-09-25T00:00:00,AN THÁI 5,Other/unknown,,,
,2025-02-14T00:00:00,2025-02-13T00:00:00,An Đồng 7,Other/unknown,,,
,2025-06-09T00:00:00,2025-06-05T00:00:00,Tràng Cát 4,Other/unknown,,,
,2024-05-02T00:00:00,2024-04-16T00:00:00,Minh Khai 1,Other/unknown,,,
,2025-08-26T00:00:00,2025-08-26T00:00:00,Máy Chai 12,Other/unknown,,,
,2023-11-01T00:00:00,2023-10-18T00:00:00,An Đồng 8,Other/unknown,,,
,2024-03-27T00:00:00,2024-03-22T00:00:00,Lạch Tray 3,Other/unknown,,,
,2023-06-19T00:00:00,2023-06-13T00:00:00,Vạn Mỹ 13,Other/unknown,,,
,2025-04-08T00:00:00,2025-04-08T00:00:00,ANH DŨNG 13,Other/unknown,,,
,2024-01-24T00:00:00,2024-01-02T00:00:00,An Đồng 16,Other/unknown,,,
,2023-03-01T00:00:00,2023-02-22T00:00:00,Đông Khê 11,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-02T00:00:00,Trại Cau 11,Other/unknown,,,
,2025-04-22T00:00:00,2025-03-28T00:00:00,HƯNG ĐẠO 2,Other/unknown,,,
,2024-12-04T00:00:00,2024-11-11T00:00:00,ĐA PHÚC 5,Other/unknown,,,
,2022-08-23T00:00:00,2022-03-16T00:00:00,Đằng Lâm 4,Other/unknown,,,
,2023-02-28T00:00:00,2023-02-21T00:00:00,ĐHHA 1.8,Other/unknown,,,
,2025-07-09T00:00:00,2025-07-07T00:00:00,THÁI SƠN 5,Other/unknown,,,
,2023-09-15T00:00:00,2023-08-08T00:00:00,Đằng Lâm 16,Other/unknown,,,
,2024-04-17T00:00:00,2024-04-01T00:00:00,An Đồng 16,Other/unknown,,,
,2025-07-17T00:00:00,2025-07-15T00:00:00,THỊ TRẤN 5,Third party damage (bên thứ 3 gây ra),,,
,2024-04-17T00:00:00,2024-04-16T00:00:00,D100 Dư Hàng (chưa đặt tên),Other/unknown,,,
,2025-03-05T00:00:00,2025-03-04T00:00:00,An Đồng 21,Other/unknown,,,
,2024-07-09T00:00:00,2024-07-01T00:00:00,An Dương 1,Other/unknown,,,
,2025-08-18T00:00:00,2025-08-14T00:00:00,VINH QUANG 3,Third party damage (bên thứ 3 gây ra),,,
